identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
intel-xlake,fmnist,284,48.12749624387757,212,48.127514722412265,0,0.4999972581863403,0.4999879598617554,36,155.72099804310562,server-amdrome,0,0.4999947547912598,0.499990463256836,server-intelbroadwell,0,0.4999935626983642,0.4999916553497314,server-intelcascadelake,2,0.4999927282333374,0.4999924898147583,server-intelhaswell,0,0.4999935626983642,0.4999916553497314,server-intelivybridge,0,0.4999942779541016,0.4999909400939941,server-intelsandybridge,0,0.4999942779541016,0.4999909400939941,server-intelskylake,2,0.4999927282333374,0.4999924898147583
amd,fmnist,285,67.15843319926898,97,67.15859296556316,6,0.4999972581863403,0.4999877214431762,26,157.29225744325282,server-amdrome,4,0.4999926090240479,0.4999923706054688,server-intelbroadwell,6,0.4999934434890747,0.4999915361404419,server-intelcascadelake,6,0.4999940395355225,0.4999909400939941,server-intelhaswell,6,0.4999934434890747,0.4999915361404419,server-intelivybridge,6,0.4999934434890747,0.4999915361404419,server-intelsandybridge,6,0.4999934434890747,0.4999915361404419,server-intelskylake,6,0.4999940395355225,0.4999909400939941
intel-xwell,fmnist,289,49.47276960660796,154,49.47279059667111,2,0.4986193776130676,0.498609870672226,37,154.7496333177752,server-amdrome,2,0.4986154139041901,0.4986137449741364,server-intelbroadwell,6,0.4986148178577423,0.4986143410205841,server-intelcascadelake,2,0.4986158311367035,0.4986133277416229,server-intelhaswell,6,0.4986148178577423,0.4986143410205841,server-intelivybridge,2,0.4986163675785065,0.49861279129982,server-intelsandybridge,2,0.4986163675785065,0.49861279129982,server-intelskylake,2,0.4986158311367035,0.4986133277416229
intel-xbridge,fmnist,290,52.501605110713214,162,52.50163251452482,2,0.5000024437904358,0.4999940991401672,37,157.56355178603403,server-amdrome,2,0.500000536441803,0.4999960064888001,server-intelbroadwell,2,0.4999996423721314,0.4999967813491821,server-intelcascadelake,2,0.4999990463256836,0.4999973773956299,server-intelhaswell,2,0.4999996423721314,0.4999967813491821,server-intelivybridge,6,0.4999983310699463,0.4999980926513672,server-intelsandybridge,6,0.4999983310699463,0.4999980926513672,server-intelskylake,2,0.4999990463256836,0.4999973773956299
intel-xbridge,fmnist,291,45.13255697820205,208,45.13256676530742,3,0.4727985858917236,0.4727886319160461,39,157.90994497520995,server-amdrome,3,0.4727944135665894,0.4727926552295685,server-intelbroadwell,3,0.4727941155433655,0.4727929830551148,server-intelcascadelake,3,0.4727942645549774,0.47279292345047,server-intelhaswell,3,0.4727941155433655,0.4727929830551148,server-intelivybridge,8,0.4727938771247864,0.4727931916713714,server-intelsandybridge,8,0.4727938771247864,0.4727931916713714,server-intelskylake,3,0.4727942645549774,0.47279292345047
amd,fmnist,292,48.75840277772184,141,48.75841761641003,1,0.4998435974121094,0.4998342990875244,13,159.6684406902581,server-amdrome,6,0.499839186668396,0.4998388290405274,server-intelbroadwell,1,0.4998412132263184,0.4998366832733154,server-intelcascadelake,1,0.4998412132263184,0.4998366832733154,server-intelhaswell,1,0.4998412132263184,0.4998366832733154,server-intelivybridge,1,0.4998406171798706,0.4998372793197632,server-intelsandybridge,1,0.4998406171798706,0.4998372793197632,server-intelskylake,1,0.4998412132263184,0.4998366832733154
intel-xbridge,fmnist,293,48.231631010471666,194,48.23165098893942,2,0.5000045299530029,0.499995470046997,34,156.31557697203638,server-amdrome,2,0.5000014305114746,0.4999985694885254,server-intelbroadwell,2,0.5000014305114746,0.4999985694885254,server-intelcascadelake,2,0.5000009536743164,0.4999990463256836,server-intelhaswell,2,0.5000014305114746,0.4999985694885254,server-intelivybridge,6,0.5000003576278687,0.4999996423721314,server-intelsandybridge,6,0.5000003576278687,0.4999996423721314,server-intelskylake,2,0.5000009536743164,0.4999990463256836
intel-xlake,fmnist,294,46.63396097840821,176,46.6339744436134,3,0.4996967315673828,0.4996871948242188,13,158.00234394541098,server-amdrome,3,0.4996935725212097,0.4996902942657471,server-intelbroadwell,3,0.4996923208236694,0.4996916055679321,server-intelcascadelake,6,0.4996920228004456,0.499691903591156,server-intelhaswell,3,0.4996923208236694,0.4996916055679321,server-intelivybridge,3,0.4996941089630127,0.4996898174285889,server-intelsandybridge,3,0.4996941089630127,0.4996898174285889,server-intelskylake,6,0.4996920228004456,0.499691903591156
amd,fmnist,296,45.50981494722352,140,45.509817756510564,1,0.4848905801773071,0.4848840832710266,7,168.79042499689666,server-amdrome,6,0.4848873913288117,0.4848872125148773,server-intelbroadwell,1,0.484888106584549,0.4848865568637848,server-intelcascadelake,1,0.4848882257938385,0.4848864376544952,server-intelhaswell,1,0.484888106584549,0.4848865568637848,server-intelivybridge,1,0.4848884642124176,0.4848862588405609,server-intelsandybridge,1,0.4848884642124176,0.4848862588405609,server-intelskylake,1,0.4848882257938385,0.4848864376544952
intel-xbridge,fmnist,298,45.30125674883089,293,45.30127495631663,4,0.4296216368675232,0.4296125769615173,62,153.17618483545198,server-amdrome,4,0.42961835861206055,0.42961516976356506,server-intelbroadwell,4,0.4296174943447113,0.4296160340309143,server-intelcascadelake,4,0.4296172261238098,0.42961621284484863,server-intelhaswell,4,0.4296174943447113,0.4296160340309143,server-intelivybridge,2,0.4296165704727173,0.4296164810657501,server-intelsandybridge,2,0.4296165704727173,0.4296164810657501,server-intelskylake,4,0.4296172261238098,0.42961621284484863
intel-xwell,fmnist,299,63.901779024662936,63,63.90186177679531,6,0.499742329120636,0.4997326731681824,18,160.32025867963802,server-amdrome,6,0.4997377693653106,0.4997372925281525,server-intelbroadwell,3,0.499737948179245,0.4997371137142181,server-intelcascadelake,6,0.4997378289699554,0.4997372329235077,server-intelhaswell,3,0.499737948179245,0.4997371137142181,server-intelivybridge,6,0.4997390806674957,0.4997359812259674,server-intelsandybridge,6,0.4997390806674957,0.4997359812259674,server-intelskylake,6,0.4997378289699554,0.4997372329235077
intel-xlake,fmnist,300,59.79011094428917,120,59.79016504539442,0,0.4999968409538269,0.49998778104782104,22,159.38972275427759,server-amdrome,0,0.499993622303009,0.4999909996986389,server-intelbroadwell,0,0.4999929070472717,0.4999917149543762,server-intelcascadelake,6,0.4999933838844299,0.499991238117218,server-intelhaswell,0,0.4999929070472717,0.4999917149543762,server-intelivybridge,0,0.499993622303009,0.4999909996986389,server-intelsandybridge,0,0.499993622303009,0.4999909996986389,server-intelskylake,6,0.4999933838844299,0.499991238117218
amd,fmnist,301,44.97709157076075,288,44.977116917673904,2,0.500004768371582,0.499995231628418,62,149.69501017675492,server-amdrome,4,0.5000004768371582,0.4999995231628418,server-intelbroadwell,2,0.5000014305114746,0.4999985694885254,server-intelcascadelake,2,0.5000019073486328,0.4999980926513672,server-intelhaswell,2,0.5000014305114746,0.4999985694885254,server-intelivybridge,2,0.5000009536743164,0.4999990463256836,server-intelsandybridge,2,0.5000009536743164,0.4999990463256836,server-intelskylake,2,0.5000019073486328,0.4999980926513672
intel-xbridge,fmnist,302,44.950920206625995,166,44.95092564074886,1,0.4894792437553406,0.4894703030586242,16,164.526695691758,server-amdrome,1,0.4894768297672272,0.4894728064537048,server-intelbroadwell,1,0.4894760847091675,0.4894734025001526,server-intelcascadelake,1,0.4894767105579376,0.4894727468490601,server-intelhaswell,1,0.4894760847091675,0.4894734025001526,server-intelivybridge,6,0.4894750118255615,0.4894745349884033,server-intelsandybridge,6,0.4894750118255615,0.4894745349884033,server-intelskylake,1,0.4894767105579376,0.4894727468490601
intel-xwell,fmnist,304,64.72932266385106,87,64.72942682129671,3,0.4684452414512634,0.4684354066848755,17,159.34975385539238,server-amdrome,3,0.4684419333934784,0.4684388041496277,server-intelbroadwell,6,0.4684410989284515,0.4684400856494904,server-intelcascadelake,3,0.4684417247772217,0.468439370393753,server-intelhaswell,6,0.4684410989284515,0.4684400856494904,server-intelivybridge,3,0.4684430956840515,0.468437671661377,server-intelsandybridge,3,0.4684430956840515,0.468437671661377,server-intelskylake,3,0.4684417247772217,0.468439370393753
intel-xlake,fmnist,305,56.01915539520688,101,56.01918461473606,8,0.4828195869922638,0.482810914516449,13,162.7948388546736,server-amdrome,8,0.4828174114227295,0.4828132688999176,server-intelbroadwell,8,0.4828161597251892,0.4828141927719116,server-intelcascadelake,6,0.4828154742717743,0.4828150272369385,server-intelhaswell,8,0.4828161597251892,0.4828141927719116,server-intelivybridge,8,0.4828160405158997,0.4828144907951355,server-intelsandybridge,8,0.4828160405158997,0.4828144907951355,server-intelskylake,6,0.4828154742717743,0.4828150272369385
intel-xwell,fmnist,306,50.18900443078146,101,50.18901433218281,5,0.4995759129524231,0.4995675683021546,9,166.06048447835698,server-amdrome,5,0.499572217464447,0.4995712637901306,server-intelbroadwell,6,0.4995719790458679,0.4995715022087097,server-intelcascadelake,5,0.4995723366737366,0.499571144580841,server-intelhaswell,6,0.4995719790458679,0.4995715022087097,server-intelivybridge,5,0.499572217464447,0.4995712637901306,server-intelsandybridge,5,0.499572217464447,0.4995712637901306,server-intelskylake,5,0.4995723366737366,0.499571144580841
amd,fmnist,307,51.47381659800548,166,51.47384515909705,4,0.4987186789512634,0.4987091720104218,45,155.45003084059255,server-amdrome,6,0.4987141788005829,0.4987137019634247,server-intelbroadwell,4,0.4987151324748993,0.4987127482891083,server-intelcascadelake,4,0.4987148940563202,0.4987129867076874,server-intelhaswell,4,0.4987151324748993,0.4987127482891083,server-intelivybridge,4,0.4987142980098725,0.4987135827541351,server-intelsandybridge,4,0.4987142980098725,0.4987135827541351,server-intelskylake,4,0.4987148940563202,0.4987129867076874
intel-xbridge,fmnist,309,45.71056139608971,160,45.710574047522364,2,0.4999699592590332,0.4999611377716065,50,155.71323263003083,server-amdrome,2,0.4999661445617676,0.4999649524688721,server-intelbroadwell,2,0.4999663829803467,0.49996471405029297,server-intelcascadelake,2,0.4999662637710571,0.4999648332595825,server-intelhaswell,2,0.4999663829803467,0.49996471405029297,server-intelivybridge,4,0.4999657869338989,0.4999653100967407,server-intelsandybridge,4,0.4999657869338989,0.4999653100967407,server-intelskylake,2,0.4999662637710571,0.4999648332595825
amd,fmnist,310,44.21972845669015,200,44.21973889326164,7,0.4983393549919128,0.4983296096324921,22,158.2498298159046,server-amdrome,5,0.498334676027298,0.4983342587947846,server-intelbroadwell,7,0.4983355104923248,0.4983333051204682,server-intelcascadelake,7,0.4983356297016144,0.4983331859111786,server-intelhaswell,7,0.4983355104923248,0.4983333051204682,server-intelivybridge,7,0.4983358383178711,0.4983329772949219,server-intelsandybridge,7,0.4983358383178711,0.4983329772949219,server-intelskylake,7,0.4983356297016144,0.4983331859111786
amd,fmnist,311,51.420245993028004,171,51.42027173893696,8,0.4745263755321503,0.4745165705680847,27,157.65967849619517,server-amdrome,6,0.4745216071605682,0.4745214879512787,server-intelbroadwell,8,0.4745226800441742,0.4745203256607056,server-intelcascadelake,8,0.4745217561721802,0.4745211899280548,server-intelhaswell,8,0.4745226800441742,0.4745203256607056,server-intelivybridge,8,0.4745220243930817,0.4745210707187653,server-intelsandybridge,8,0.4745220243930817,0.4745210707187653,server-intelskylake,8,0.4745217561721802,0.4745211899280548
amd,fmnist,312,67.76612304109939,115,67.76630569592335,2,0.4999884366989136,0.499980092048645,29,156.66091932839467,server-amdrome,6,0.4999843239784241,0.4999842047691345,server-intelbroadwell,2,0.4999846816062927,0.4999838471412658,server-intelcascadelake,2,0.49998539686203,0.4999831318855286,server-intelhaswell,2,0.4999846816062927,0.4999838471412658,server-intelivybridge,2,0.4999906420707703,0.4999778866767883,server-intelsandybridge,2,0.4999906420707703,0.4999778866767883,server-intelskylake,2,0.49998539686203,0.4999831318855286
amd,fmnist,314,59.24356861934035,125,59.24364204169314,3,0.4997557401657105,0.4997466802597046,28,156.97525555585517,server-amdrome,6,0.4997518658638001,0.499750554561615,server-intelbroadwell,3,0.4997521042823792,0.4997503161430359,server-intelcascadelake,3,0.4997519254684448,0.4997504949569702,server-intelhaswell,3,0.4997521042823792,0.4997503161430359,server-intelivybridge,3,0.4997516870498657,0.4997507333755493,server-intelsandybridge,3,0.4997516870498657,0.4997507333755493,server-intelskylake,3,0.4997519254684448,0.4997504949569702
amd,fmnist,315,47.01858553001386,152,47.018597061136944,3,0.4999746680259705,0.4999653697013855,18,160.06808695179183,server-amdrome,6,0.4999703168869018,0.4999697208404541,server-intelbroadwell,3,0.4999718070030213,0.4999682307243347,server-intelcascadelake,3,0.4999704957008362,0.4999695420265198,server-intelhaswell,3,0.4999718070030213,0.4999682307243347,server-intelivybridge,3,0.4999727606773377,0.4999672770500183,server-intelsandybridge,3,0.4999727606773377,0.4999672770500183,server-intelskylake,3,0.4999704957008362,0.4999695420265198
intel-xlake,fmnist,316,43.53686453853418,236,43.53687274316751,7,0.4999317526817322,0.4999220967292786,17,159.30056065097614,server-amdrome,7,0.4999271035194397,0.49992674589157104,server-intelbroadwell,7,0.4999279975891113,0.4999258518218994,server-intelcascadelake,5,0.4999272227287293,0.4999266266822815,server-intelhaswell,7,0.4999279975891113,0.4999258518218994,server-intelivybridge,7,0.49992835521698,0.4999254941940308,server-intelsandybridge,7,0.49992835521698,0.4999254941940308,server-intelskylake,5,0.4999272227287293,0.4999266266822815
intel-xbridge,fmnist,317,73.58736171883567,46,73.58757459560648,5,0.4804432392120361,0.4804345369338989,7,164.35698865211862,server-amdrome,5,0.4804411828517914,0.4804365932941437,server-intelbroadwell,5,0.4804410338401794,0.4804368019104004,server-intelcascadelake,5,0.4804410338401794,0.4804367423057556,server-intelhaswell,5,0.4804410338401794,0.4804368019104004,server-intelivybridge,8,0.4804395437240601,0.4804381132125855,server-intelsandybridge,8,0.4804395437240601,0.4804381132125855,server-intelskylake,5,0.4804410338401794,0.4804367423057556
intel-xwell,fmnist,319,40.93891019061413,266,40.93891685890823,7,0.4992391169071198,0.4992292523384094,40,157.50414194504938,server-amdrome,7,0.4992353618144989,0.4992329776287079,server-intelbroadwell,9,0.4992341697216034,0.4992341101169586,server-intelcascadelake,7,0.4992344081401825,0.4992339313030243,server-intelhaswell,9,0.4992341697216034,0.4992341101169586,server-intelivybridge,7,0.4992350041866303,0.4992332756519318,server-intelsandybridge,7,0.4992350041866303,0.4992332756519318,server-intelskylake,7,0.4992344081401825,0.4992339313030243
intel-xbridge,fmnist,320,54.9506536959443,123,54.95067716008361,6,0.4992761313915253,0.4992669522762298,17,161.48480391362213,server-amdrome,6,0.4992735683917999,0.4992695152759552,server-intelbroadwell,6,0.4992739260196686,0.4992691576480866,server-intelcascadelake,6,0.499273806810379,0.4992692768573761,server-intelhaswell,6,0.4992739260196686,0.4992691576480866,server-intelivybridge,2,0.4992715716362,0.4992715716362,server-intelsandybridge,2,0.4992715716362,0.4992715716362,server-intelskylake,6,0.499273806810379,0.4992692768573761
amd,fmnist,322,44.72374715432804,204,44.723761219373806,3,0.4983890354633331,0.4983792901039124,30,156.6279420280861,server-amdrome,2,0.4983842372894287,0.4983839988708496,server-intelbroadwell,3,0.4983850121498108,0.4983833432197571,server-intelcascadelake,3,0.4983848333358765,0.4983834028244018,server-intelhaswell,3,0.4983850121498108,0.4983833432197571,server-intelivybridge,3,0.4983842372894287,0.4983839988708496,server-intelsandybridge,3,0.4983842372894287,0.4983839988708496,server-intelskylake,3,0.4983848333358765,0.4983834028244018
intel-xwell,fmnist,323,46.15350335347686,152,46.15351149874211,8,0.4999834299087525,0.4999738931655884,11,162.96659696085354,server-amdrome,8,0.4999821186065674,0.4999752044677734,server-intelbroadwell,3,0.4999799132347107,0.4999775290489197,server-intelcascadelake,8,0.4999808669090271,0.4999765753746033,server-intelhaswell,3,0.4999799132347107,0.4999775290489197,server-intelivybridge,8,0.4999794363975525,0.4999780058860779,server-intelsandybridge,8,0.4999794363975525,0.4999780058860779,server-intelskylake,8,0.4999808669090271,0.4999765753746033
intel-xlake,fmnist,324,51.64935296045457,90,51.64936046740432,9,0.4959713816642761,0.4959617555141449,6,169.45863779634757,server-amdrome,9,0.4959680438041687,0.4959650337696075,server-intelbroadwell,9,0.4959672689437866,0.4959656596183777,server-intelcascadelake,2,0.495967149734497,0.4959657788276672,server-intelhaswell,9,0.4959672689437866,0.4959656596183777,server-intelivybridge,9,0.4959681034088135,0.4959649741649628,server-intelsandybridge,9,0.4959681034088135,0.4959649741649628,server-intelskylake,2,0.495967149734497,0.4959657788276672
