identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2
failure,cifar10,68,0.0,126,53.47482020773569,6,0.416483074426651,0.4164732396602631,500,153.51357020893576,server-intelbroadwell,6,0.4164790213108063,0.41647833585739136,server-intelcascadelake,6,0.41648027300834656,0.4164775907993317,server-intelhaswell,6,0.4164790213108063,0.41647833585739136,server-intelivybridge,6,0.41648030281066895,0.4164781272411345,server-intelsandybridge,6,0.41648030281066895,0.4164781272411345,server-intelskylake,6,0.41648027300834656,0.4164775907993317
intel-xwell,fmnist,304,64.72932339734548,87,64.72942682129671,3,0.4684452414512634,0.4684354066848755,19,159.42060785328752,server-intelbroadwell,6,0.4684405624866486,0.468440443277359,server-intelcascadelake,3,0.468441516160965,0.4684394598007202,server-intelhaswell,6,0.4684405624866486,0.468440443277359,server-intelivybridge,3,0.4684424698352814,0.4684381783008576,server-intelsandybridge,3,0.4684424698352814,0.4684381783008576,server-intelskylake,3,0.468441516160965,0.4684394598007202
intel-xbridge,fmnist,305,56.01915500034972,101,56.01918461473606,8,0.4828195869922638,0.482810914516449,13,162.48408751139652,server-intelbroadwell,8,0.4828165769577026,0.4828139543533325,server-intelcascadelake,8,0.4828163087368012,0.482814222574234,server-intelhaswell,8,0.4828165769577026,0.4828139543533325,server-intelivybridge,6,0.4828154146671295,0.4828149974346161,server-intelsandybridge,6,0.4828154146671295,0.4828149974346161,server-intelskylake,8,0.4828163087368012,0.482814222574234
intel-xwell,fmnist,306,50.1890048433394,101,50.18901433218281,5,0.4995759129524231,0.4995675683021546,9,166.30520690499978,server-intelbroadwell,6,0.4995718598365784,0.4995716214179993,server-intelcascadelake,5,0.4995729327201843,0.4995705485343933,server-intelhaswell,6,0.4995718598365784,0.4995716214179993,server-intelivybridge,5,0.4995729327201843,0.4995705485343933,server-intelsandybridge,5,0.4995729327201843,0.4995705485343933,server-intelskylake,5,0.4995729327201843,0.4995705485343933
intel-xlake,fmnist,307,51.47381576613184,166,51.47384515909705,4,0.4987186789512634,0.4987091720104218,38,155.19300953130252,server-intelbroadwell,4,0.4987153708934784,0.4987125098705292,server-intelcascadelake,6,0.4987141788005829,0.4987137019634247,server-intelhaswell,4,0.4987153708934784,0.4987125098705292,server-intelivybridge,4,0.4987144172191621,0.4987134635448456,server-intelsandybridge,4,0.4987144172191621,0.4987134635448456,server-intelskylake,6,0.4987141788005829,0.4987137019634247
intel-xlake,cifar10,69,54.31310048162498,438,54.31310874574562,0,0.499997079372406,0.4999880194664002,365,151.9726182646925,server-intelbroadwell,0,0.4999950528144837,0.4999900460243225,server-intelcascadelake,1,0.4999926686286926,0.4999924302101135,server-intelhaswell,0,0.4999950528144837,0.4999900460243225,server-intelivybridge,0,0.4999938607215881,0.499991238117218,server-intelsandybridge,0,0.4999938607215881,0.499991238117218,server-intelskylake,1,0.4999926686286926,0.4999924302101135
intel-xbridge,fmnist,309,45.71056257296562,160,45.710574047522364,2,0.4999699592590332,0.4999611377716065,34,156.65815591091172,server-intelbroadwell,2,0.4999669790267944,0.4999641180038452,server-intelcascadelake,2,0.49996602535247797,0.4999650716781616,server-intelhaswell,2,0.4999669790267944,0.4999641180038452,server-intelivybridge,4,0.4999656677246094,0.4999654293060303,server-intelsandybridge,4,0.4999656677246094,0.4999654293060303,server-intelskylake,2,0.49996602535247797,0.4999650716781616
intel-xlake,fmnist,310,44.21972845669015,200,44.21973889326164,7,0.4983393549919128,0.4983296096324921,18,158.0664727017646,server-intelbroadwell,7,0.4983349740505218,0.4983339011669159,server-intelcascadelake,5,0.4983347952365875,0.4983341097831726,server-intelhaswell,7,0.4983349740505218,0.4983339011669159,server-intelivybridge,7,0.4983356297016144,0.4983332753181458,server-intelsandybridge,7,0.4983356297016144,0.4983332753181458,server-intelskylake,5,0.4983347952365875,0.4983341097831726
intel-xbridge,fmnist,311,51.420245993028004,171,51.42027173893696,8,0.4745263755321503,0.4745165705680847,21,157.88642173921755,server-intelbroadwell,8,0.4745223522186279,0.4745207130908966,server-intelcascadelake,8,0.4745224714279175,0.4745204746723175,server-intelhaswell,8,0.4745223522186279,0.4745207130908966,server-intelivybridge,6,0.4745216071605682,0.4745214879512787,server-intelsandybridge,6,0.4745216071605682,0.4745214879512787,server-intelskylake,8,0.4745224714279175,0.4745204746723175
intel-xwell,fmnist,312,67.76608355914719,115,67.76630569592335,2,0.4999884366989136,0.499980092048645,39,154.91236706230157,server-intelbroadwell,6,0.4999844431877136,0.49998408555984497,server-intelcascadelake,2,0.4999843835830689,0.4999841451644898,server-intelhaswell,6,0.4999844431877136,0.49998408555984497,server-intelivybridge,2,0.4999900460243225,0.4999784827232361,server-intelsandybridge,2,0.4999900460243225,0.4999784827232361,server-intelskylake,2,0.4999843835830689,0.4999841451644898
intel-xwell,fmnist,314,59.24356778971634,125,59.24364204169314,3,0.4997557401657105,0.4997466802597046,28,156.9116715261099,server-intelbroadwell,6,0.499751329421997,0.499751091003418,server-intelcascadelake,3,0.499751627445221,0.4997507929801941,server-intelhaswell,6,0.499751329421997,0.499751091003418,server-intelivybridge,3,0.4997515678405762,0.4997508525848389,server-intelsandybridge,3,0.4997515678405762,0.4997508525848389,server-intelskylake,3,0.499751627445221,0.4997507929801941
failure,cifar10,70,0.0,301,57.049937887687854,6,0.4998111128807068,0.4998015761375427,500,147.11805839249791,server-intelbroadwell,6,0.4998069703578949,0.4998057782649994,server-intelcascadelake,6,0.4998078942298889,0.4998047947883606,server-intelhaswell,6,0.4998069703578949,0.4998057782649994,server-intelivybridge,6,0.4998072981834412,0.4998053908348084,server-intelsandybridge,6,0.4998072981834412,0.4998053908348084,server-intelskylake,6,0.4998078942298889,0.4998047947883606
intel-xlake,fmnist,315,47.01858513238947,152,47.018597061136944,3,0.4999746680259705,0.4999653697013855,20,159.79409830393232,server-intelbroadwell,3,0.499971091747284,0.499968945980072,server-intelcascadelake,6,0.4999701976776123,0.4999698400497437,server-intelhaswell,3,0.499971091747284,0.499968945980072,server-intelivybridge,3,0.4999715089797974,0.4999685287475586,server-intelsandybridge,3,0.4999715089797974,0.4999685287475586,server-intelskylake,6,0.4999701976776123,0.4999698400497437
intel-xlake,fmnist,316,43.536863825088545,236,43.53687274316751,7,0.4999317526817322,0.4999220967292786,17,159.02846667070662,server-intelbroadwell,7,0.4999275207519531,0.4999263286590576,server-intelcascadelake,5,0.4999270439147949,0.4999269247055054,server-intelhaswell,7,0.4999275207519531,0.4999263286590576,server-intelivybridge,7,0.4999281764030457,0.4999256730079651,server-intelsandybridge,7,0.4999281764030457,0.4999256730079651,server-intelskylake,5,0.4999270439147949,0.4999269247055054
intel-xbridge,fmnist,317,73.58736171883567,46,73.58757459560648,5,0.4804432392120361,0.4804345369338989,7,164.35698865211862,server-intelbroadwell,5,0.4804410338401794,0.4804368019104004,server-intelcascadelake,5,0.4804410338401794,0.4804367423057556,server-intelhaswell,5,0.4804410338401794,0.4804368019104004,server-intelivybridge,8,0.4804395437240601,0.4804381132125855,server-intelsandybridge,8,0.4804395437240601,0.4804381132125855,server-intelskylake,5,0.4804410338401794,0.4804367423057556
intel-xlake,fmnist,319,40.93891019061413,266,40.93891685890823,7,0.4992391169071198,0.4992292523384094,20,157.81052599271368,server-intelbroadwell,7,0.4992346465587616,0.4992336332798004,server-intelcascadelake,9,0.49923428893089294,0.499233990907669,server-intelhaswell,7,0.4992346465587616,0.4992336332798004,server-intelivybridge,7,0.499235600233078,0.4992327392101288,server-intelsandybridge,7,0.499235600233078,0.4992327392101288,server-intelskylake,9,0.49923428893089294,0.499233990907669
intel-xwell,cifar10,71,60.784060239784786,173,60.78409868265457,1,0.4828611612319946,0.4828522801399231,274,152.75026835239578,server-intelbroadwell,2,0.4828566014766693,0.4828565120697022,server-intelcascadelake,1,0.4828581213951111,0.4828552007675171,server-intelhaswell,2,0.4828566014766693,0.4828565120697022,server-intelivybridge,1,0.4828578233718872,0.4828553199768066,server-intelsandybridge,1,0.4828578233718872,0.4828553199768066,server-intelskylake,1,0.4828581213951111,0.4828552007675171
intel-xbridge,fmnist,320,54.9506536959443,123,54.95067716008361,6,0.4992761313915253,0.4992669522762298,17,161.48480391362213,server-intelbroadwell,6,0.4992739260196686,0.4992691576480866,server-intelcascadelake,6,0.499273806810379,0.4992692768573761,server-intelhaswell,6,0.4992739260196686,0.4992691576480866,server-intelivybridge,2,0.4992715716362,0.4992715716362,server-intelsandybridge,2,0.4992715716362,0.4992715716362,server-intelskylake,6,0.499273806810379,0.4992692768573761
intel-xwell,cifar10,72,52.76550003511829,145,52.76552318225833,5,0.4990451037883759,0.4990353584289551,88,153.29237495431656,server-intelbroadwell,2,0.4990401864051819,0.4990401864051819,server-intelcascadelake,5,0.4990417361259461,0.4990386366844177,server-intelhaswell,2,0.4990401864051819,0.4990401864051819,server-intelivybridge,5,0.4990425109863281,0.4990379810333252,server-intelsandybridge,5,0.4990425109863281,0.4990379810333252,server-intelskylake,5,0.4990417361259461,0.4990386366844177
intel-xbridge,fmnist,322,44.72374715432804,204,44.723761219373806,3,0.4983890354633331,0.4983792901039124,30,156.56241175613937,server-intelbroadwell,3,0.4983853697776794,0.4983829855918884,server-intelcascadelake,3,0.4983848333358765,0.4983834028244018,server-intelhaswell,3,0.4983853697776794,0.4983829855918884,server-intelivybridge,2,0.4983844757080078,0.4983837604522705,server-intelsandybridge,2,0.4983844757080078,0.4983837604522705,server-intelskylake,3,0.4983848333358765,0.4983834028244018
intel-xwell,fmnist,323,46.15350302766658,152,46.15351149874211,8,0.4999834299087525,0.4999738931655884,14,162.31872513032542,server-intelbroadwell,3,0.4999793171882629,0.4999781250953674,server-intelcascadelake,8,0.4999802112579346,0.4999772310256958,server-intelhaswell,3,0.4999793171882629,0.4999781250953674,server-intelivybridge,8,0.4999795556068421,0.4999778866767883,server-intelsandybridge,8,0.4999795556068421,0.4999778866767883,server-intelskylake,8,0.4999802112579346,0.4999772310256958
intel-xwell,fmnist,324,51.64935296045457,90,51.64936046740432,9,0.4959713816642761,0.4959617555141449,4,169.9908853056871,server-intelbroadwell,2,0.4959667026996613,0.4959664046764374,server-intelcascadelake,9,0.4959668219089508,0.4959661662578583,server-intelhaswell,2,0.4959667026996613,0.4959664046764374,server-intelivybridge,9,0.4959689080715179,0.4959640204906464,server-intelsandybridge,9,0.4959689080715179,0.4959640204906464,server-intelskylake,9,0.4959668219089508,0.4959661662578583
intel-xlake,cifar10,73,59.965352930221606,110,59.96538770704247,2,0.4999995827674866,0.4999900460243225,153,154.19820560951274,server-intelbroadwell,2,0.499995768070221,0.4999938607215881,server-intelcascadelake,5,0.4999950528144837,0.4999945759773254,server-intelhaswell,2,0.499995768070221,0.4999938607215881,server-intelivybridge,2,0.499995768070221,0.4999938607215881,server-intelsandybridge,2,0.499995768070221,0.4999938607215881,server-intelskylake,5,0.4999950528144837,0.4999945759773254
intel-xlake,fmnist,325,45.644531530816145,166,45.64453993442929,1,0.4997992217540741,0.499790757894516,13,161.9616606126341,server-intelbroadwell,1,0.4997951686382294,0.4997946918010712,server-intelcascadelake,2,0.4997951686382294,0.4997948110103607,server-intelhaswell,1,0.4997951686382294,0.4997946918010712,server-intelivybridge,1,0.4997970759868622,0.4997929036617279,server-intelsandybridge,1,0.4997970759868622,0.4997929036617279,server-intelskylake,2,0.4997951686382294,0.4997948110103607
intel-xlake,cifar10,74,62.39261467697004,132,62.39264208686141,8,0.4993364214897156,0.4993271231651306,78,156.87781795387932,server-intelbroadwell,8,0.499332845211029,0.4993306994438171,server-intelcascadelake,0,0.4993320107460022,0.499331533908844,server-intelhaswell,8,0.499332845211029,0.4993306994438171,server-intelivybridge,8,0.4993340373039246,0.4993295073509216,server-intelsandybridge,8,0.4993340373039246,0.4993295073509216,server-intelskylake,0,0.4993320107460022,0.499331533908844
intel-xlake,fmnist,328,51.22594273333725,169,51.22596656703056,2,0.5000010728836061,0.499991774559021,26,157.79167332542445,server-intelbroadwell,2,0.4999979138374329,0.4999948143959045,server-intelcascadelake,6,0.4999966025352478,0.4999961256980896,server-intelhaswell,2,0.4999979138374329,0.4999948143959045,server-intelivybridge,2,0.4999976754188538,0.4999950528144837,server-intelsandybridge,2,0.4999976754188538,0.4999950528144837,server-intelskylake,6,0.4999966025352478,0.4999961256980896
intel-xbridge,fmnist,330,45.7769354670419,197,45.77694861206522,2,0.499951958656311,0.49994242191314703,33,156.5586775431024,server-intelbroadwell,2,0.4999485015869141,0.499945878982544,server-intelcascadelake,2,0.4999483823776245,0.4999459981918335,server-intelhaswell,2,0.4999485015869141,0.499945878982544,server-intelivybridge,3,0.4999473094940186,0.4999470710754394,server-intelsandybridge,3,0.4999473094940186,0.4999470710754394,server-intelskylake,2,0.4999483823776245,0.4999459981918335
intel-xwell,fmnist,334,70.94399887488797,74,70.9441726074768,6,0.4975989758968353,0.4975900053977966,17,161.2758278797383,server-intelbroadwell,0,0.4975947737693786,0.4975941777229309,server-intelcascadelake,6,0.4975948333740234,0.4975941181182861,server-intelhaswell,0,0.4975947737693786,0.4975941777229309,server-intelivybridge,6,0.4975948333740234,0.4975941777229309,server-intelsandybridge,6,0.4975948333740234,0.4975941777229309,server-intelskylake,6,0.4975948333740234,0.4975941181182861
intel-xlake,fmnist,336,42.95404547884683,204,42.95405171733464,7,0.4983426630496979,0.4983333945274353,17,161.26130577912252,server-intelbroadwell,7,0.4983392357826233,0.4983368515968323,server-intelcascadelake,9,0.4983381628990173,0.4983379244804382,server-intelhaswell,7,0.4983392357826233,0.4983368515968323,server-intelivybridge,7,0.4983388185501098,0.4983371496200562,server-intelsandybridge,7,0.4983388185501098,0.4983371496200562,server-intelskylake,9,0.4983381628990173,0.4983379244804382
intel-xwell,fmnist,337,79.17318115873036,106,79.17275135414368,6,0.49752193689346313,0.49751222133636475,27,155.98236987054037,server-intelbroadwell,0,0.4975172281265259,0.4975168704986572,server-intelcascadelake,6,0.49751874804496765,0.49751532077789307,server-intelhaswell,0,0.4975172281265259,0.4975168704986572,server-intelivybridge,6,0.49751922488212585,0.4975147843360901,server-intelsandybridge,6,0.49751922488212585,0.4975147843360901,server-intelskylake,6,0.49751874804496765,0.49751532077789307
