"","identified_MA","model_type","sample_index","total_psnr","local_steps","local_psnr","local_label","local_conf1","local_conf2","remote_steps","remote_psnr","s0_hostname","s0_label","s0_conf1","s0_conf2","s1_hostname","s1_label","s1_conf1","s1_conf2","s2_hostname","s2_label","s2_conf1","s2_conf2","s3_hostname","s3_label","s3_conf1","s3_conf2","s4_hostname","s4_label","s4_conf1","s4_conf2","s5_hostname","s5_label","s5_conf1","s5_conf2","s6_hostname","s6_label","s6_conf1","s6_conf2","total_steps","gt_label"
"140","intel-xlake","fmnist",184,47.671494091642,167,47.6715079555554,5,0.499932885169983,0.49992299079895,32,159.750262023716,"server-amdrome","5",0.499928414821625,0.499927461147308,"server-intelbroadwell","5",0.499928116798401,0.499927759170532,"server-intelcascadelake","7",0.499927997589111,0.499927878379822,"server-intelhaswell","5",0.499928116798401,0.499927759170532,"server-intelivybridge","5",0.499928832054138,0.499927043914795,"server-intelsandybridge","5",0.499928832054138,0.499927043914795,"server-intelskylake","7",0.499927997589111,0.499927878379822,199,9
"141","amd","fmnist",188,45.0569132179097,261,45.0569248608914,6,0.499992549419403,0.49998277425766,31,157.010744860985,"server-amdrome","4",0.499987661838531,0.499987661838531,"server-intelbroadwell","6",0.499988615512848,0.499986708164215,"server-intelcascadelake","6",0.499987781047821,0.499987542629242,"server-intelhaswell","6",0.499988615512848,0.499986708164215,"server-intelivybridge","6",0.499989211559296,0.499986112117767,"server-intelsandybridge","6",0.499989211559296,0.499986112117767,"server-intelskylake","6",0.499987781047821,0.499987542629242,292,2
"142","intel-xwell","fmnist",189,45.2035197992437,176,45.203532103771,3,0.499858468770981,0.499849408864975,25,157.553077294256,"server-amdrome","3",0.499854892492294,0.499852865934372,"server-intelbroadwell","2",0.499854058027267,0.499853700399399,"server-intelcascadelake","3",0.499855488538742,0.499852269887924,"server-intelhaswell","2",0.499854058027267,0.499853700399399,"server-intelivybridge","3",0.499857038259506,0.49985072016716,"server-intelsandybridge","3",0.499857038259506,0.49985072016716,"server-intelskylake","3",0.499855488538742,0.499852269887924,201,6
"143","intel-xlake","fmnist",191,49.9632616409099,173,49.9632812240185,0,0.499906808137894,0.499896854162216,32,156.959776010642,"server-amdrome","0",0.499903172254562,0.499900430440903,"server-intelbroadwell","0",0.499903529882431,0.499900072813034,"server-intelcascadelake","6",0.499901920557022,0.499901682138443,"server-intelhaswell","0",0.499903529882431,0.499900072813034,"server-intelivybridge","0",0.499904006719589,0.499899595975876,"server-intelsandybridge","0",0.499904006719589,0.499899595975876,"server-intelskylake","6",0.499901920557022,0.499901682138443,205,1
"144","amd","fmnist",192,44.5422246213603,1063,44.542252948903,3,0.268562346696854,0.26855257153511,96,148.208370537254,"server-amdrome","0",0.268558740615845,0.2685586810112,"server-intelbroadwell","3",0.268560588359833,0.268556982278824,"server-intelcascadelake","3",0.268559902906418,0.268557399511337,"server-intelhaswell","3",0.268560588359833,0.268556982278824,"server-intelivybridge","3",0.268559515476227,0.268558025360107,"server-intelsandybridge","3",0.268559515476227,0.268558025360107,"server-intelskylake","3",0.268559902906418,0.268557399511337,1159,0
"145","intel-xwell","fmnist",195,69.2403084872846,95,69.2404667776525,0,0.500001907348633,0.499993562698364,19,160.205458783695,"server-amdrome","0",0.499999225139618,0.49999612569809,"server-intelbroadwell","6",0.499997794628143,0.499997556209564,"server-intelcascadelake","0",0.499999105930328,0.499996244907379,"server-intelhaswell","6",0.499997794628143,0.499997556209564,"server-intelivybridge","0",0.49999874830246,0.499996602535248,"server-intelsandybridge","0",0.49999874830246,0.499996602535248,"server-intelskylake","0",0.499999105930328,0.499996244907379,114,9
"146","intel-xwell","fmnist",196,48.5761137034505,179,48.5761233789915,8,0.479390501976013,0.479381591081619,16,163.180152289334,"server-amdrome","8",0.479387700557709,0.479383885860443,"server-intelbroadwell","2",0.479386270046234,0.47938546538353,"server-intelcascadelake","8",0.479387283325195,0.47938460111618,"server-intelhaswell","2",0.479386270046234,0.47938546538353,"server-intelivybridge","8",0.479385942220688,0.479385584592819,"server-intelsandybridge","8",0.479385942220688,0.479385584592819,"server-intelskylake","8",0.479387283325195,0.47938460111618,195,0
"147","intel-xbridge","fmnist",197,50.9863771917954,106,50.9863836359489,3,0.499049156904221,0.499041318893433,10,169.703885597723,"server-amdrome","3",0.499046474695206,0.499043852090836,"server-intelbroadwell","3",0.499047547578812,0.499042898416519,"server-intelcascadelake","3",0.499047011137009,0.499043434858322,"server-intelhaswell","3",0.499047547578812,0.499042898416519,"server-intelivybridge","6",0.499045342206955,0.499045103788376,"server-intelsandybridge","6",0.499045342206955,0.499045103788376,"server-intelskylake","3",0.499047011137009,0.499043434858322,116,8
"148","intel-xwell","fmnist",200,43.853240632852,221,43.8532506085292,7,0.499999940395355,0.499990403652191,34,157.452015182389,"server-amdrome","7",0.499996602535248,0.499993741512299,"server-intelbroadwell","5",0.499995172023773,0.499995172023773,"server-intelcascadelake","7",0.499995648860931,0.499994695186615,"server-intelhaswell","5",0.499995172023773,0.499995172023773,"server-intelivybridge","7",0.4999960064888,0.499994337558746,"server-intelsandybridge","7",0.4999960064888,0.499994337558746,"server-intelskylake","7",0.499995648860931,0.499994695186615,255,8
"149","intel-xlake","fmnist",201,50.6583948720217,185,50.6584224509002,6,0.475192695856094,0.475183516740799,34,154.915772494944,"server-amdrome","6",0.475188970565796,0.475187182426453,"server-intelbroadwell","6",0.475188821554184,0.475187361240387,"server-intelcascadelake","2",0.475188285112381,0.47518789768219,"server-intelhaswell","6",0.475188821554184,0.475187361240387,"server-intelivybridge","6",0.475188970565796,0.475187033414841,"server-intelsandybridge","6",0.475188970565796,0.475187033414841,"server-intelskylake","2",0.475188285112381,0.47518789768219,219,5
"150","amd","fmnist",205,46.3759261905959,193,46.3759368214786,3,0.377092331647873,0.37708306312561,18,160.656911204862,"server-amdrome","6",0.377086073160172,0.377085715532303,"server-intelbroadwell","3",0.377088040113449,0.377084851264954,"server-intelcascadelake","3",0.377087652683258,0.3770851790905,"server-intelhaswell","3",0.377088040113449,0.377084851264954,"server-intelivybridge","3",0.377087622880936,0.377085655927658,"server-intelsandybridge","3",0.377087622880936,0.377085655927658,"server-intelskylake","3",0.377087652683258,0.3770851790905,211,2
"151","intel-xbridge","fmnist",206,47.0702153762076,151,47.0702238261887,5,0.500004053115845,0.499994277954102,13,163.189072988874,"server-amdrome","5",0.500001192092896,0.499997138977051,"server-intelbroadwell","5",0.500001072883606,0.49999725818634,"server-intelcascadelake","5",0.500001430511475,0.499996900558472,"server-intelhaswell","5",0.500001072883606,0.49999725818634,"server-intelivybridge","0",0.499999463558197,0.49999874830246,"server-intelsandybridge","0",0.499999463558197,0.49999874830246,"server-intelskylake","5",0.500001430511475,0.499996900558472,164,3
"152","amd","fmnist",207,52.3800121353141,117,52.3800339996741,3,0.460409879684448,0.46040067076683,23,160.449321660881,"server-amdrome","6",0.460405081510544,0.460404992103577,"server-intelbroadwell","3",0.460406094789505,0.460403919219971,"server-intelcascadelake","3",0.46040678024292,0.460403949022293,"server-intelhaswell","3",0.460406094789505,0.460403919219971,"server-intelivybridge","3",0.46040540933609,0.460404962301254,"server-intelsandybridge","3",0.46040540933609,0.460404962301254,"server-intelskylake","3",0.46040678024292,0.460403949022293,140,5
"153","intel-xlake","fmnist",208,48.4147845649887,159,48.4148029362368,2,0.499985575675964,0.499976396560669,37,156.368053624572,"server-amdrome","2",0.499981999397278,0.499979972839355,"server-intelbroadwell","2",0.499981105327606,0.499980866909027,"server-intelcascadelake","6",0.499981820583344,0.49998015165329,"server-intelhaswell","2",0.499981105327606,0.499980866909027,"server-intelivybridge","2",0.499983072280884,0.49997889995575,"server-intelsandybridge","2",0.499983072280884,0.49997889995575,"server-intelskylake","6",0.499981820583344,0.49998015165329,196,3
"154","intel-xbridge","fmnist",209,45.867524745305,149,45.8675326765378,7,0.49964702129364,0.499637126922607,18,161.508925990761,"server-amdrome","7",0.499642223119736,0.499641984701157,"server-intelbroadwell","7",0.499642342329025,0.499641865491867,"server-intelcascadelake","7",0.49964252114296,0.499641686677933,"server-intelhaswell","7",0.499642342329025,0.499641865491867,"server-intelivybridge","9",0.49964240193367,0.499641805887222,"server-intelsandybridge","9",0.49964240193367,0.499641805887222,"server-intelskylake","7",0.49964252114296,0.499641686677933,167,2
"155","intel-xlake","fmnist",210,61.8253854646742,144,61.8254880702179,4,0.494337916374207,0.494329333305359,49,154.043778152949,"server-amdrome","4",0.494334667921066,0.494332432746887,"server-intelbroadwell","4",0.494334995746613,0.494332194328308,"server-intelcascadelake","6",0.494333654642105,0.494333475828171,"server-intelhaswell","4",0.494334995746613,0.494332194328308,"server-intelivybridge","4",0.494335174560547,0.494331926107407,"server-intelsandybridge","4",0.494335174560547,0.494331926107407,"server-intelskylake","6",0.494333654642105,0.494333475828171,193,7
"156","amd","fmnist",211,46.368631656079,184,46.368642953834,8,0.497025519609451,0.497015565633774,25,156.775850595553,"server-amdrome","2",0.497020572423935,0.497020334005356,"server-intelbroadwell","8",0.497021526098251,0.497019380331039,"server-intelcascadelake","8",0.497023522853851,0.497017472982407,"server-intelhaswell","8",0.497021526098251,0.497019380331039,"server-intelivybridge","8",0.497021287679672,0.497019618749618,"server-intelsandybridge","8",0.497021287679672,0.497019618749618,"server-intelskylake","8",0.497023522853851,0.497017472982407,209,4
"157","amd","fmnist",212,49.3636981946467,131,49.3637149113725,8,0.499996423721313,0.499987125396729,16,159.748731981382,"server-amdrome","6",0.499991893768311,0.499991655349731,"server-intelbroadwell","8",0.49999475479126,0.499988794326782,"server-intelcascadelake","8",0.499992847442627,0.499990701675415,"server-intelhaswell","8",0.49999475479126,0.499988794326782,"server-intelivybridge","8",0.499993443489075,0.499990105628967,"server-intelsandybridge","8",0.499993443489075,0.499990105628967,"server-intelskylake","8",0.499992847442627,0.499990701675415,147,8
"158","intel-xlake","fmnist",213,48.2948796848557,238,48.2948978225582,5,0.500002562999725,0.499995291233063,29,157.630333866992,"server-amdrome","5",0.500000536441803,0.499997317790985,"server-intelbroadwell","5",0.5,0.499997854232788,"server-intelcascadelake","9",0.499999165534973,0.499998688697815,"server-intelhaswell","5",0.5,0.499997854232788,"server-intelivybridge","5",0.499999403953552,0.499998450279236,"server-intelsandybridge","5",0.499999403953552,0.499998450279236,"server-intelskylake","9",0.499999165534973,0.499998688697815,267,8
"159","intel-xbridge","fmnist",215,55.3599603977223,160,55.3600248558011,4,0.499969363212586,0.499959826469421,37,153.360994195864,"server-amdrome","4",0.499965667724609,0.499963521957398,"server-intelbroadwell","4",0.499966144561768,0.499963045120239,"server-intelcascadelake","4",0.499966144561768,0.499963045120239,"server-intelhaswell","4",0.499966144561768,0.499963045120239,"server-intelivybridge","6",0.499964952468872,0.499964237213135,"server-intelsandybridge","6",0.499964952468872,0.499964237213135,"server-intelskylake","4",0.499966144561768,0.499963045120239,197,2
"160","intel-xbridge","fmnist",216,50.9815977685734,214,50.9816160894775,2,0.37751892209053,0.377510696649551,37,158.742852155423,"server-amdrome","2",0.377516150474548,0.377514719963074,"server-intelbroadwell","2",0.377516716718674,0.377514719963074,"server-intelcascadelake","2",0.377516388893127,0.377514600753784,"server-intelhaswell","2",0.377516716718674,0.377514719963074,"server-intelivybridge","0",0.377515494823456,0.377515494823456,"server-intelsandybridge","0",0.377515494823456,0.377515494823456,"server-intelskylake","2",0.377516388893127,0.377514600753784,251,4
"161","intel-xbridge","fmnist",217,43.9633337734169,251,43.9633440052092,6,0.499983310699463,0.49997353553772,30,157.306677996869,"server-amdrome","6",0.499980330467224,0.499976515769958,"server-intelbroadwell","6",0.499980568885803,0.499976277351379,"server-intelcascadelake","6",0.499980926513672,0.499975919723511,"server-intelhaswell","6",0.499980568885803,0.499976277351379,"server-intelivybridge","0",0.499978423118591,0.499978423118591,"server-intelsandybridge","0",0.499978423118591,0.499978423118591,"server-intelskylake","6",0.499980926513672,0.499975919723511,281,0
"162","intel-xwell","fmnist",219,45.6827893213929,308,45.6828074467265,4,0.500004529953003,0.49999475479126,58,152.212782704506,"server-amdrome","4",0.500001072883606,0.499998211860657,"server-intelbroadwell","2",0.499999701976776,0.499999701976776,"server-intelcascadelake","4",0.500001430511475,0.499997854232788,"server-intelhaswell","2",0.499999701976776,0.499999701976776,"server-intelivybridge","4",0.499999940395355,0.499999463558197,"server-intelsandybridge","4",0.499999940395355,0.499999463558197,"server-intelskylake","4",0.500001430511475,0.499997854232788,366,2
"163","amd","fmnist",220,53.6502740863436,223,53.6503166527488,2,0.34046670794487,0.340456962585449,35,154.767137156695,"server-amdrome","6",0.340463072061539,0.34046259522438,"server-intelbroadwell","2",0.340464115142822,0.340461850166321,"server-intelcascadelake","2",0.340465664863586,0.340460807085037,"server-intelhaswell","2",0.340464115142822,0.340461850166321,"server-intelivybridge","2",0.340465068817139,0.340461015701294,"server-intelsandybridge","2",0.340465068817139,0.340461015701294,"server-intelskylake","2",0.340465664863586,0.340460807085037,258,4
"164","amd","fmnist",221,47.622529390075,298,47.6225558931788,2,0.500001192092896,0.499991416931152,69,150.217713779615,"server-amdrome","6",0.499996483325958,0.4999960064888,"server-intelbroadwell","2",0.499997317790985,0.499995172023773,"server-intelcascadelake","2",0.499997913837433,0.499994575977325,"server-intelhaswell","2",0.499997317790985,0.499995172023773,"server-intelivybridge","2",0.499998033046722,0.499994456768036,"server-intelsandybridge","2",0.499998033046722,0.499994456768036,"server-intelskylake","2",0.499997913837433,0.499994575977325,367,6
"165","intel-xbridge","fmnist",222,76.3984752320294,75,76.3980386355865,6,0.499882131814957,0.49987331032753,21,158.656641611865,"server-amdrome","6",0.499879270792007,0.499876171350479,"server-intelbroadwell","6",0.499878078699112,0.499877363443375,"server-intelcascadelake","6",0.499878197908401,0.499877244234085,"server-intelhaswell","6",0.499878078699112,0.499877363443375,"server-intelivybridge","3",0.499878734350205,0.499876707792282,"server-intelsandybridge","3",0.499878734350205,0.499876707792282,"server-intelskylake","6",0.499878197908401,0.499877244234085,96,2
"166","intel-xlake","fmnist",223,46.4886931216642,139,46.4887015685274,5,0.49041336774826,0.490403562784195,14,163.268722195739,"server-amdrome","5",0.490408837795258,0.490408062934875,"server-intelbroadwell","5",0.490409195423126,0.490407645702362,"server-intelcascadelake","6",0.490408837795258,0.49040812253952,"server-intelhaswell","5",0.490409195423126,0.490407645702362,"server-intelivybridge","5",0.490410506725311,0.490406453609467,"server-intelsandybridge","5",0.490410506725311,0.490406453609467,"server-intelskylake","6",0.490408837795258,0.49040812253952,153,3
